㜩	AO4 BIE2	ㄠ4 ㄅㄧㄝ2
㜪	XIAN3	ㄒㄧㄢ3
㜫	MA4 MEI2 MEI3	ㄇㄚ4 ㄇㄟ2 ㄇㄟ3
㜮	LAN4	ㄌㄢ4
㜰	YUE4	ㄩㄝ4
㜱	DONG4 ZHI4	ㄉㄨㄥ4 ㄓ4
㜲	WENG3 YING2	ㄨㄥ3 ㄧㄥ2
㜳	HUAI2	ㄏㄨㄞ2
㜴	MENG4	ㄇㄥ4
㜵	NIAO3	ㄋㄧㄠ3
㜶	WAN3	ㄨㄢ3
㜷	MI2 NAI3 XIAN3	ㄇㄧ2 ㄋㄞ3 ㄒㄧㄢ3
㜸	NIE4	ㄋㄧㄝ4
㜹	QU2	ㄑㄨ2
㜺	ZAN4	ㄗㄢ4
㜻	LIAN4	ㄌㄧㄢ4
㜼	ZHI2 ZHI4	ㄓ2 ㄓ4
㜽	ZI3	ㄗ3
㜾	HAI2	ㄏㄞ2
㜿	XU4	ㄒㄨ4
㝀	HAO4	ㄏㄠ4
㝁	XUN2	ㄒㄨㄣ2
㝂	ZHI4	ㄓ4
㝃	FAN4 MIAN3 WAN3	ㄈㄢ4 ㄇㄧㄢ3 ㄨㄢ3
㝄	CHUN2 QI4 RUN4	ㄔㄨㄣ2 ㄑㄧ4 ㄖㄨㄣ4
㝅	GOU4	ㄍㄡ4
㝇	CHUN2	ㄔㄨㄣ2
㝈	LUAN2	ㄌㄨㄢ2
㝉	ZHU4	ㄓㄨ4
㝊	SHOU3	ㄕㄡ3
㝋	LIAO2 LIAO3 LIU2	ㄌㄧㄠ2 ㄌㄧㄠ3 ㄌㄧㄡ2
㝌	JIE2 JIU4 ZHOU4	ㄐㄧㄝ2 ㄐㄧㄡ4 ㄓㄡ4
㝍	XIE3	ㄒㄧㄝ3
㝎	DING4	ㄉㄧㄥ4
㝏	JIE4	ㄐㄧㄝ4
㝐	RONG2	ㄖㄨㄥ2
㝑	MANG2 PANG2	ㄇㄤ2 ㄆㄤ2
㝓	GE2 KE4	ㄍㄜ2 ㄎㄜ4
㝔	YAO4	ㄧㄠ4
㝕	NING2	ㄋㄧㄥ2
㝖	YI2 YIN2	ㄧ2 ㄧㄣ2
㝗	LANG2	ㄌㄤ2
㝘	YONG2	ㄩㄥ2
㝙	YIN2	ㄧㄣ2
㝛	SU4	ㄙㄨ4
㝝	LIN2	ㄌㄧㄣ2
㝞	YA4	ㄧㄚ4
㝟	MAO2 MAO4 WU3	ㄇㄠ2 ㄇㄠ4 ㄨ3
㝠	MING2	ㄇㄧㄥ2
㝡	ZUI4	ㄗㄨㄟ4
㝢	YU3	ㄩ3
㝣	YE4 YI4	ㄧㄝ4 ㄧ4
㝤	GOU4	ㄍㄡ4
㝥	MI3	ㄇㄧ3
㝦	JUN4 YA2	ㄐㄨㄣ4 ㄧㄚ2
㝧	WEN3	ㄨㄣ3
㝪	DIAN4 DING3	ㄉㄧㄢ4 ㄉㄧㄥ3
㝫	LONG2	ㄌㄨㄥ2
㝭	XING3	ㄒㄧㄥ3
㝮	CUI4	ㄘㄨㄟ4
㝯	QIAO2	ㄑㄧㄠ2
㝰	MIAN2	ㄇㄧㄢ2
㝱	MENG4	ㄇㄥ4
㝲	QIN3	ㄑㄧㄣ3
㝴	WAN2	ㄨㄢ2
㝵	DE2 AI4	ㄉㄜ2 ㄞ4
㝶	AI4 DE2	ㄞ4 ㄉㄜ2
㝸	BIAN4	ㄅㄧㄢ4
㝹	NOU2	ㄋㄡ2
㝺	LIAN2 LIN2	ㄌㄧㄢ2 ㄌㄧㄣ2
㝻	JIN3	ㄐㄧㄣ3
㝽	CHUI2 SHUI3 ZHUI3	ㄔㄨㄟ2 ㄕㄨㄟ3 ㄓㄨㄟ3
㝾	ZUO3	ㄗㄨㄛ3
㝿	BO2 BO3 FU4 QIAN4	ㄅㄛ2 ㄅㄛ3 ㄈㄨ4 ㄑㄧㄢ4
㞁	YAO4	ㄧㄠ4
㞂	TUI3	ㄊㄨㄟ3
㞃	JI2	ㄐㄧ2
㞅	GUO3	ㄍㄨㄛ3
㞆	JI3	ㄐㄧ3
㞇	WEI3	ㄨㄟ3
㞊	XU4	ㄒㄨ4
㞋	NIAN3	ㄋㄧㄢ3
㞌	YUN4	ㄩㄣ4
㞎	BA3 FU2 PA2	ㄅㄚ3 ㄈㄨ2 ㄆㄚ2
㞏	ZHE2	ㄓㄜ2
㞐	JU1	ㄐㄨ1
㞑	WEI3	ㄨㄟ3
㞒	XI4 XIE4	ㄒㄧ4 ㄒㄧㄝ4
㞓	QI3 QI4	ㄑㄧ3 ㄑㄧ4
㞔	YI2	ㄧ2
㞕	XIE4	ㄒㄧㄝ4
㞖	CI4	ㄘ4
㞗	QIU2	ㄑㄧㄡ2
㞘	TUN2	ㄊㄨㄣ2
㞙	NIAO4	ㄋㄧㄠ4
㞚	QI4 ZHA3	ㄑㄧ4 ㄓㄚ3
㞛	JI3	ㄐㄧ3
㞟	DIAN4	ㄉㄧㄢ4
㞠	LAO2 LIAO2	ㄌㄠ2 ㄌㄧㄠ2
㞡	ZHAN3	ㄓㄢ3
㞤	YIN2	ㄧㄣ2
㞥	CEN2	ㄘㄣ2
㞦	JI3	ㄐㄧ3
㞧	HUI4	ㄏㄨㄟ4
㞨	ZAI3 ZI3	ㄗㄞ3 ㄗ3
㞩	LAN2	ㄌㄢ2
㞪	NAO2	ㄋㄠ2
㞫	JU4 ZOU3	ㄐㄨ4 ㄗㄡ3
㞬	QIN4	ㄑㄧㄣ4
㞭	DAI4	ㄉㄞ4
㞯	JIE2	ㄐㄧㄝ2
㞰	XU3	ㄒㄨ3
㞲	YONG4	ㄩㄥ4
㞳	DOU3	ㄉㄡ3
㞴	CHI2	ㄔ2
㞶	MIN3	ㄇㄧㄣ3
㞷	HUANG2	ㄏㄨㄤ2
㞸	SUI4	ㄙㄨㄟ4
㞹	KE3	ㄎㄜ3
㞺	ZU2	ㄗㄨ2
㞻	HAO4	ㄏㄠ4
㞼	CHENG2 SHENG4 ZHE2	ㄔㄥ2 ㄕㄥ4 ㄓㄜ2
㞽	XUE4	ㄒㄩㄝ4
㞾	NI2 YI4	ㄋㄧ2 ㄧ4
㞿	CHI4 QI2	ㄔ4 ㄑㄧ2
㟀	LIAN2	ㄌㄧㄢ2
㟁	AN4	ㄢ4
㟂	CHI3 MU3	ㄔ3 ㄇㄨ3
㟄	XIANG2	ㄒㄧㄤ2
㟅	YANG2	ㄧㄤ2
㟆	HUA2	ㄏㄨㄚ2
㟇	CUO2 CUO3	ㄘㄨㄛ2 ㄘㄨㄛ3
㟈	QIU2	ㄑㄧㄡ2
㟉	LAO2	ㄌㄠ2
㟊	FU2	ㄈㄨ2
㟋	DUI4	ㄉㄨㄟ4
㟌	MANG2	ㄇㄤ2
㟍	LANG2	ㄌㄤ2
㟎	TUO3	ㄊㄨㄛ3
㟏	HAN2	ㄏㄢ2
㟐	MANG3	ㄇㄤ3
㟑	BO2	ㄅㄛ2
㟓	QI2	ㄑㄧ2
㟔	HAN2	ㄏㄢ2
㟖	LONG4	ㄌㄨㄥ4
㟘	TIAO2	ㄊㄧㄠ2
㟙	LAO3 ZE2 ZHAI2	ㄌㄠ3 ㄗㄜ2 ㄓㄞ2
㟚	QI2	ㄑㄧ2
㟛	ZAN4	ㄗㄢ4
㟜	MI2	ㄇㄧ2
㟝	PEI2 POU3	ㄆㄟ2 ㄆㄡ3
㟞	ZHAN4	ㄓㄢ4
㟟	XIANG4	ㄒㄧㄤ4
㟠	GANG3	ㄍㄤ3
㟢	QI2	ㄑㄧ2
㟤	LU4	ㄌㄨ4
㟦	YUN4	ㄩㄣ4
㟧	E4 NIE4 XUN4	ㄜ4 ㄋㄧㄝ4 ㄒㄨㄣ4
㟨	QUAN2	ㄑㄨㄢ2
㟩	MIN2 MIN3 WEN3	ㄇㄧㄣ2 ㄇㄧㄣ3 ㄨㄣ3
㟪	WEI3	ㄨㄟ3
㟫	QUAN2	ㄑㄨㄢ2
㟬	SHU3 SOU3	ㄕㄨ3 ㄙㄡ3
㟭	MIN2	ㄇㄧㄣ2
㟰	MING3	ㄇㄧㄥ3
㟱	YAO3	ㄧㄠ3
㟲	JUE2 YUAN2	ㄐㄩㄝ2 ㄩㄢ2
㟳	LI4	ㄌㄧ4
㟴	KUAI4 KUI3 WEI3	ㄎㄨㄞ4 ㄎㄨㄟ3 ㄨㄟ3
㟵	GANG3	ㄍㄤ3
㟶	YUAN2	ㄩㄢ2
㟷	DA5	ㄉㄚ5
㟹	LAO2	ㄌㄠ2
㟺	LOU2	ㄌㄡ2
㟻	QIAN4	ㄑㄧㄢ4
㟼	AO2	ㄠ2
㟽	BIAO3	ㄅㄧㄠ3
㟿	MANG2 MANG3	ㄇㄤ2 ㄇㄤ3
㠀	DAO3	ㄉㄠ3
㠂	AO2	ㄠ2
㠄	XI2	ㄒㄧ2
㠅	FU2 FU4	ㄈㄨ2 ㄈㄨ4
㠇	JIU4	ㄐㄧㄡ4
㠈	RUN4	ㄖㄨㄣ4
㠉	TONG2	ㄊㄨㄥ2
㠊	QU1	ㄑㄨ1
㠋	E4	ㄜ4
㠍	JI2 JIE2 QI4	ㄐㄧ2 ㄐㄧㄝ2 ㄑㄧ4
㠎	JI2 QI4	ㄐㄧ2 ㄑㄧ4
㠏	HUA2	ㄏㄨㄚ2
㠐	JIAO4	ㄐㄧㄠ4
㠑	ZUI4	ㄗㄨㄟ4
㠒	BIAO3	ㄅㄧㄠ3
㠓	MENG2	ㄇㄥ2
㠔	BAI4	ㄅㄞ4
㠕	WEI3	ㄨㄟ3
㠖	JI4 YI3	ㄐㄧ4 ㄧ3
㠗	AO4 WO4	ㄠ4 ㄨㄛ4
㠘	YU3	ㄩ3
㠙	HAO2	ㄏㄠ2
㠚	DUI4 ZHUO2	ㄉㄨㄟ4 ㄓㄨㄛ2
㠛	WO4	ㄨㄛ4
㠜	NI4	ㄋㄧ4
㠝	CUAN2	ㄘㄨㄢ2
㠟	LI2	ㄌㄧ2
㠠	LU2	ㄌㄨ2
㠡	NIAO3	ㄋㄧㄠ3
㠢	HUA4 HUAI2 HUAN4 MO4	ㄏㄨㄚ4 ㄏㄨㄞ2 ㄏㄨㄢ4 ㄇㄛ4
㠣	LAI4 LI4	ㄌㄞ4 ㄌㄧ4
㠥	LV4	ㄌㄩ4
㠧	MI2 MI3	ㄇㄧ2 ㄇㄧ3
㠨	YU4	ㄩ4
㠪	JU4	ㄐㄨ4
㠭	ZHAN3 ZHAN4	ㄓㄢ3 ㄓㄢ4
㠯	YI3	ㄧ3
㠱	JI4 QI3	ㄐㄧ4 ㄑㄧ3
㠲	BI3	ㄅㄧ3
㠴	REN4	ㄖㄣ4
㠶	FAN2	ㄈㄢ2
㠷	GE2	ㄍㄜ2
㠸	KU4	ㄎㄨ4
㠹	JIE4	ㄐㄧㄝ4
㠺	MIAO2	ㄇㄧㄠ2
㠽	TONG2	ㄊㄨㄥ2
㠿	CI3	ㄘ3
㡀	BI4	ㄅㄧ4
㡁	KAI3 KUA4	ㄎㄞ3 ㄎㄨㄚ4
㡂	LI4	ㄌㄧ4
㡄	SUN3 XUN2	ㄙㄨㄣ3 ㄒㄨㄣ2
㡅	NUO3	ㄋㄨㄛ3
㡇	JI2 ZHE2	ㄐㄧ2 ㄓㄜ2
㡈	MEN2 WEN4	ㄇㄣ2 ㄨㄣ4
㡉	XIAN2 YAN2	ㄒㄧㄢ2 ㄧㄢ2
㡊	QIA4 QIAN3	ㄑㄧㄚ4 ㄑㄧㄢ3
㡋	E4 YE2	ㄜ4 ㄧㄝ2
㡌	MAO4 MEI4	ㄇㄠ4 ㄇㄟ4
㡏	TOU2	ㄊㄡ2
㡑	QIAO3	ㄑㄧㄠ3
㡔	WU4	ㄨ4
㡖	CHUANG2	ㄔㄨㄤ2
㡗	TI2	ㄊㄧ2
㡘	LIAN2	ㄌㄧㄢ2
㡙	BI4 PI2	ㄅㄧ4 ㄆㄧ2
㡛	MANG2	ㄇㄤ2
㡜	XUE3	ㄒㄩㄝ3
㡝	FENG4 FU2	ㄈㄥ4 ㄈㄨ2
㡞	LEI3 LOU2 LV3	ㄌㄟ3 ㄌㄡ2 ㄌㄩ3
㡠	ZHENG4	ㄓㄥ4
㡡	CHU2	ㄔㄨ2
㡢	MAN4	ㄇㄢ4
㡣	LONG2	ㄌㄨㄥ2
㡥	YIN3	ㄧㄣ3
㡧	ZHENG4	ㄓㄥ4
㡨	QIAN1	ㄑㄧㄢ1
㡩	LUAN2	ㄌㄨㄢ2
㡪	NIE2	ㄋㄧㄝ2
㡫	YI4	ㄧ4
㡭	JI4 KUI2	ㄐㄧ4 ㄎㄨㄟ2
㡮	JI2	ㄐㄧ2
㡯	ZHAI2	ㄓㄞ2
㡰	YU3	ㄩ3
㡱	JIU3	ㄐㄧㄡ3
㡲	HUAN2	ㄏㄨㄢ2
㡳	DI3 ZHE2 ZHI3	ㄉㄧ3 ㄓㄜ2 ㄓ3
㡵	LING2	ㄌㄧㄥ2
㡶	JI4 ZHI3	ㄐㄧ4 ㄓ3
㡷	BEN3	ㄅㄣ3
㡸	ZHA3 ZHA4	ㄓㄚ3 ㄓㄚ4
㡹	CI4	ㄘ4
㡺	DAN4	ㄉㄢ4
㡻	LIAO4	ㄌㄧㄠ4
㡼	YI4	ㄧ4
㡽	ZHAO4	ㄓㄠ4
㡾	XIAN4	ㄒㄧㄢ4
㡿	CHI4	ㄔ4
㢀	CI4 ZI4	ㄘ4 ㄗ4
㢁	CHI3	ㄔ3
㢂	YAN3	ㄧㄢ3
㢃	LANG2	ㄌㄤ2
㢄	DOU4	ㄉㄡ4
㢅	LONG4	ㄌㄨㄥ4
㢆	CHAN2	ㄔㄢ2
㢈	TUI2	ㄊㄨㄟ2
㢉	CHA2	ㄔㄚ2
㢊	AI3	ㄞ3
㢋	CHI3	ㄔ3
㢍	YING2 YING3	ㄧㄥ2 ㄧㄥ3
㢎	CHA4 ZE2 ZHAI2 ZHE2	ㄔㄚ4 ㄗㄜ2 ㄓㄞ2 ㄓㄜ2
㢏	TOU2	ㄊㄡ2
㢑	TUI2	ㄊㄨㄟ2
㢒	CHA2	ㄔㄚ2
㢓	YAO3 ZHANG4	ㄧㄠ3 ㄓㄤ4
㢔	ZONG3	ㄗㄨㄥ3
㢗	QIAO4	ㄑㄧㄠ4
㢘	LIAN2	ㄌㄧㄢ2
㢙	QIN2	ㄑㄧㄣ2
㢚	LU3	ㄌㄨ3
㢛	YAN4	ㄧㄢ4
㢞	YI4	ㄧ4
㢟	CHAN3	ㄔㄢ3
㢠	JIONG3 JUN4	ㄐㄩㄥ3 ㄐㄨㄣ4
㢡	JIANG3	ㄐㄧㄤ3
㢣	JING4 QING2	ㄐㄧㄥ4 ㄑㄧㄥ2
㢥	DONG4	ㄉㄨㄥ4
㢧	JUAN4	ㄐㄨㄢ4
㢨	HAN4	ㄏㄢ4
㢩	DI4	ㄉㄧ4
㢬	HONG2	ㄏㄨㄥ2
㢮	CHI2	ㄔ2
㢯	MIN2	ㄇㄧㄣ2
㢰	BI4 HUAN2	ㄅㄧ4 ㄏㄨㄢ2
㢲	XUN4	ㄒㄨㄣ4
㢳	LU2 LV4	ㄌㄨ2 ㄌㄩ4
㢵	SHE4 XIE2	ㄕㄜ4 ㄒㄧㄝ2
㢶	BI4	ㄅㄧ4
㢸	BI4	ㄅㄧ4
㢺	XIAN2	ㄒㄧㄢ2
㢻	WEI3	ㄨㄟ3
㢼	BIE4	ㄅㄧㄝ4
㢽	ER3	ㄦ3
㢾	JUAN4	ㄐㄨㄢ4
㣀	ZHEN4	ㄓㄣ4
㣁	BEI4	ㄅㄟ4
㣂	YI4	ㄧ4
㣃	YU3 YU4	ㄩ3 ㄩ4
㣄	QU2	ㄑㄨ2
㣅	ZAN4	ㄗㄢ4
㣆	MI2 PEI4	ㄇㄧ2 ㄆㄟ4
㣇	NI3 YI4	ㄋㄧ3 ㄧ4
㣈	SI4	ㄙ4
㣌	SHAN4	ㄕㄢ4
㣍	TAI2	ㄊㄞ2
㣎	MU4	ㄇㄨ4
㣏	JING4	ㄐㄧㄥ4
㣐	BIAN4	ㄅㄧㄢ4
㣑	RONG2	ㄖㄨㄥ2
㣒	CENG4	ㄘㄥ4
㣓	CAN4	ㄘㄢ4
㣙	DI2	ㄉㄧ2
㣚	TONG2 TONG3	ㄊㄨㄥ2 ㄊㄨㄥ3
㣛	TA4	ㄊㄚ4
㣜	XING2	ㄒㄧㄥ2
㣞	DUO2 DUO4	ㄉㄨㄛ2 ㄉㄨㄛ4
㣟	XI4	ㄒㄧ4
㣠	TONG2	ㄊㄨㄥ2
㣢	TI2	ㄊㄧ2
㣣	SHAN3 SHAN4	ㄕㄢ3 ㄕㄢ4
㣤	JIAN4	ㄐㄧㄢ4
㣥	ZHI4	ㄓ4
㣧	YIN4 YONG3	ㄧㄣ4 ㄩㄥ3
㣪	HUAN3 KUO4	ㄏㄨㄢ3 ㄎㄨㄛ4
㣫	ZHONG3	ㄓㄨㄥ3
㣬	QI4	ㄑㄧ4
㣯	XIE4	ㄒㄧㄝ4
㣰	XIE4	ㄒㄧㄝ4
㣱	ZE2 ZUO4	ㄗㄜ2 ㄗㄨㄛ4
㣲	WEI2	ㄨㄟ2
㣵	TA4	ㄊㄚ4
㣶	ZHAN1	ㄓㄢ1
㣷	NING4	ㄋㄧㄥ4
㣻	YI4	ㄧ4
㣼	REN3	ㄖㄣ3
㣽	SHU4	ㄕㄨ4
㣾	CHA4	ㄔㄚ4
㣿	ZHUO2	ㄓㄨㄛ2
㤁	MIAN3 TIAN3	ㄇㄧㄢ3 ㄊㄧㄢ3
㤂	JI2	ㄐㄧ2
㤃	FANG2	ㄈㄤ2
㤄	PEI4	ㄆㄟ4
㤅	AI4	ㄞ4
㤆	FAN4	ㄈㄢ4
㤇	AO3 FO2 WU4	ㄠ3 ㄈㄛ2 ㄨ4
㤈	QIN4	ㄑㄧㄣ4
㤉	QIA4 YA2	ㄑㄧㄚ4 ㄧㄚ2
㤊	XIAO4 YAO2	ㄒㄧㄠ4 ㄧㄠ2
㤍	QIAO3	ㄑㄧㄠ3
㤏	TONG2	ㄊㄨㄥ2
㤑	YOU4	ㄧㄡ4
㤓	BEN4	ㄅㄣ4
㤔	FU2 FU4	ㄈㄨ2 ㄈㄨ4
㤕	CHU4	ㄔㄨ4
㤖	ZHU4	ㄓㄨ4
㤘	CHU4 CU4 ZHOU4	ㄔㄨ4 ㄘㄨ4 ㄓㄡ4
㤚	HANG2	ㄏㄤ2
㤛	NIN2 REN4	ㄋㄧㄣ2 ㄖㄣ4
㤜	JUE2 YU4	ㄐㄩㄝ2 ㄩ4
㤞	CHA4	ㄔㄚ4
㤟	KONG3 TOU4	ㄎㄨㄥ3 ㄊㄡ4
㤠	LIE4	ㄌㄧㄝ4
㤡	LI4	ㄌㄧ4
㤢	XU4 YU4	ㄒㄨ4 ㄩ4
㤤	YU2 YU3	ㄩ2 ㄩ3
㤥	HAI4	ㄏㄞ4
㤦	LI4	ㄌㄧ4
㤧	HOU2 HOU4	ㄏㄡ2 ㄏㄡ4
㤨	GONG3 QIONG2	ㄍㄨㄥ3 ㄑㄩㄥ2
㤩	KE4	ㄎㄜ4
㤪	YUAN4	ㄩㄢ4
㤫	DE2	ㄉㄜ2
㤬	HUI4 KUI4	ㄏㄨㄟ4 ㄎㄨㄟ4
㤮	KUANG2	ㄎㄨㄤ2
㤯	JIONG3 JUN4	ㄐㄩㄥ3 ㄐㄨㄣ4
㤰	ZAN3 ZUO4	ㄗㄢ3 ㄗㄨㄛ4
㤱	FU4	ㄈㄨ4
㤲	QIE4 QU4	ㄑㄧㄝ4 ㄑㄨ4
㤳	BEI3	ㄅㄟ3
㤴	XI2	ㄒㄧ2
㤵	CI2	ㄘ2
㤶	PANG2	ㄆㄤ2
㤸	XI4	ㄒㄧ4
㤹	QIU2	ㄑㄧㄡ2
㤺	HUANG3	ㄏㄨㄤ3
㤽	CHOU2	ㄔㄡ2
㤾	SAN4	ㄙㄢ4
㥀	DE2	ㄉㄜ2
㥁	DE2 ZHI2 ZHOU4	ㄉㄜ2 ㄓ2 ㄓㄡ4
㥂	TE4	ㄊㄜ4
㥃	MEN4	ㄇㄣ4
㥄	LING2	ㄌㄧㄥ2
㥅	SHOU4	ㄕㄡ4
㥆	DIAN4 TUI4	ㄉㄧㄢ4 ㄊㄨㄟ4
㥇	CAN2 CAN4	ㄘㄢ2 ㄘㄢ4
㥈	DIE2	ㄉㄧㄝ2
㥉	CHE4 CHI4	ㄔㄜ4 ㄔ4
㥊	PENG2	ㄆㄥ2
㥌	JU2	ㄐㄨ2
㥍	JI4	ㄐㄧ4
㥎	LAI2 LI2	ㄌㄞ2 ㄌㄧ2
㥏	TIAN3	ㄊㄧㄢ3
㥐	YUAN4	ㄩㄢ4
㥒	CAI3	ㄘㄞ3
㥓	QI3	ㄑㄧ3
㥔	YU2 YU4	ㄩ2 ㄩ4
㥕	LIAN2	ㄌㄧㄢ2
㥚	YU2	ㄩ2
㥛	JI2 KE4 SU4	ㄐㄧ2 ㄎㄜ4 ㄙㄨ4
㥜	WEI4	ㄨㄟ4
㥝	MI3 MIAN3	ㄇㄧ3 ㄇㄧㄢ3
㥞	CUI4 QIAN4 SUI4	ㄘㄨㄟ4 ㄑㄧㄢ4 ㄙㄨㄟ4
㥟	XIE2	ㄒㄧㄝ2
㥠	XU3	ㄒㄨ3
㥡	XI4	ㄒㄧ4
㥢	QIU2	ㄑㄧㄡ2
㥣	HUI4	ㄏㄨㄟ4
㥥	YU2	ㄩ2
㥦	QIE4 XIA2 XIAN3	ㄑㄧㄝ4 ㄒㄧㄚ2 ㄒㄧㄢ3
㥧	SHUN4	ㄕㄨㄣ4
㥨	CHUI2 SHUI4 WEI3	ㄔㄨㄟ2 ㄕㄨㄟ4 ㄨㄟ3
㥩	DUO3	ㄉㄨㄛ3
㥪	LOU2	ㄌㄡ2
㥬	PANG2	ㄆㄤ2
㥭	TAI4	ㄊㄞ4
㥮	ZHOU4	ㄓㄡ4
㥯	YIN3	ㄧㄣ3
㥱	FEI3	ㄈㄟ3
㥲	SHEN4 YIN2	ㄕㄣ4 ㄧㄣ2
㥳	YUAN2	ㄩㄢ2
㥴	YI2	ㄧ2
㥵	HUN4	ㄏㄨㄣ4
㥶	SE4	ㄙㄜ4
㥷	YE4 YI4	ㄧㄝ4 ㄧ4
㥸	MIN3	ㄇㄧㄣ3
㥹	FEN3	ㄈㄣ3
㥺	HE2 HE4	ㄏㄜ2 ㄏㄜ4
㥼	YIN3	ㄧㄣ3
㥽	CE4 ZE2	ㄘㄜ4 ㄗㄜ2
㥾	NI4	ㄋㄧ4
㥿	AO4	ㄠ4
㦀	FENG2	ㄈㄥ2
㦁	LIAN2	ㄌㄧㄢ2
㦂	CHANG2 TANG4	ㄔㄤ2 ㄊㄤ4
㦃	CHAN3	ㄔㄢ3
㦄	MA2 MI4	ㄇㄚ2 ㄇㄧ4
㦅	DI4	ㄉㄧ4
㦇	LU4	ㄌㄨ4
㦉	YI4	ㄧ4
㦊	HUA2	ㄏㄨㄚ2
㦌	TUI4 XU4	ㄊㄨㄟ4 ㄒㄨ4
㦍	E4	ㄜ4
㦎	HUA4	ㄏㄨㄚ4
㦏	SUN3 XUAN4	ㄙㄨㄣ3 ㄒㄨㄢ4
㦐	NI4	ㄋㄧ4
㦑	LIAN3 XIAN4	ㄌㄧㄢ3 ㄒㄧㄢ4
㦒	LI2	ㄌㄧ2
㦓	XIAN4	ㄒㄧㄢ4
㦔	YAN4	ㄧㄢ4
㦕	LONG2	ㄌㄨㄥ2
㦖	MEN4	ㄇㄣ4
㦗	JIAN4 JIN4	ㄐㄧㄢ4 ㄐㄧㄣ4
㦚	BIAN3	ㄅㄧㄢ3
㦛	YU2 YU3	ㄩ2 ㄩ3
㦜	HUO4 XUE4	ㄏㄨㄛ4 ㄒㄩㄝ4
㦝	MIAO3	ㄇㄧㄠ3
㦞	CHOU2	ㄔㄡ2
㦟	HAI4 MAI2	ㄏㄞ4 ㄇㄞ2
㦡	LE4	ㄌㄜ4
㦢	JIE2 QI4	ㄐㄧㄝ2 ㄑㄧ4
㦣	WEI4	ㄨㄟ4
㦤	YI4	ㄧ4
㦥	HUAN2 XIAN3	ㄏㄨㄢ2 ㄒㄧㄢ3
㦦	HE4	ㄏㄜ4
㦧	CAN3	ㄘㄢ3
㦨	LAN2 LAN4	ㄌㄢ2 ㄌㄢ4
㦩	YIN3	ㄧㄣ3
㦪	XIE4	ㄒㄧㄝ4
㦬	LUO3	ㄌㄨㄛ3
㦭	LING2	ㄌㄧㄥ2
㦮	QIAN2	ㄑㄧㄢ2
㦯	HUO4	ㄏㄨㄛ4
㦱	WO3	ㄨㄛ3
㦴	GE2 QIA4	ㄍㄜ2 ㄑㄧㄚ4
㦶	DIE2	ㄉㄧㄝ2
㦷	YONG3	ㄩㄥ3
㦸	JI3	ㄐㄧ3
㦹	ANG4 YANG2 YING3	ㄤ4 ㄧㄤ2 ㄧㄥ3
㦺	RU3 RU4	ㄖㄨ3 ㄖㄨ4
㦻	XI2 ZHE2	ㄒㄧ2 ㄓㄜ2
㦼	SHUANG4	ㄕㄨㄤ4
㦽	XU4 YU4	ㄒㄨ4 ㄩ4
㦾	YI2	ㄧ2
㦿	HU4	ㄏㄨ4
㧀	JI2	ㄐㄧ2
㧁	QU4	ㄑㄨ4
㧂	TIAN2	ㄊㄧㄢ2
㧄	QIAN3 QIU2	ㄑㄧㄢ3 ㄑㄧㄡ2
㧅	MU4	ㄇㄨ4
㧇	MAO3	ㄇㄠ3
㧈	YIN3 YIN4	ㄧㄣ3 ㄧㄣ4
㧉	GAI4 KUI4	ㄍㄞ4 ㄎㄨㄟ4
㧊	BA2	ㄅㄚ2
㧋	XIAN3 XUAN3	ㄒㄧㄢ3 ㄒㄨㄢ3
㧌	MAO4	ㄇㄠ4
㧍	FANG3	ㄈㄤ3
㧎	YA2	ㄧㄚ2
㧐	SONG3	ㄙㄨㄥ3
㧑	WEI2 WEI3	ㄨㄟ2 ㄨㄟ3
㧒	XUE2 YU4 YUE4	ㄒㄩㄝ2 ㄩ4 ㄩㄝ4
㧔	GUAI4	ㄍㄨㄞ4
㧕	JIU4 LIU3 YU2	ㄐㄧㄡ4 ㄌㄧㄡ3 ㄩ2
㧖	E4	ㄜ4
㧗	ZI3	ㄗ3
㧘	CUI4 NAO3 ZI4	ㄘㄨㄟ4 ㄋㄠ3 ㄗ4
㧙	BI4	ㄅㄧ4
㧚	WA3	ㄨㄚ3
㧜	LIE4	ㄌㄧㄝ4
㧟	KUAI3	ㄎㄨㄞ3
㧡	HAI4	ㄏㄞ4
㧣	ZHU4	ㄓㄨ4
㧤	CHONG4	ㄔㄨㄥ4
㧥	XIAN3	ㄒㄧㄢ3
㧦	XUAN4	ㄒㄨㄢ4
㧨	QIU2	ㄑㄧㄡ2
㧩	PEI4	ㄆㄟ4
㧪	GUI3	ㄍㄨㄟ3
㧫	ER2	ㄦ2
㧬	GONG3	ㄍㄨㄥ3
㧭	QIONG2	ㄑㄩㄥ2
㧯	LAO3	ㄌㄠ3
㧰	LI4	ㄌㄧ4
㧱	CHEN4 NA2 NI4 TIAN4	ㄔㄣ4 ㄋㄚ2 ㄋㄧ4 ㄊㄧㄢ4
㧲	SAN3	ㄙㄢ3
㧳	BO2 ZHUO4	ㄅㄛ2 ㄓㄨㄛ4
㧴	WO3	ㄨㄛ3
㧵	POU2 POU3	ㄆㄡ2 ㄆㄡ3
㧷	DUO4 TUN4	ㄉㄨㄛ4 ㄊㄨㄣ4
㧹	TE4	ㄊㄜ4
㧺	TA4	ㄊㄚ4
